umap_1,umap_2,is_anomaly,label
-4.406929,3.9635978,0,Normal
-4.033675,4.1722007,0,Normal
10.296072,5.708248,0,Normal
10.889777,2.5992973,0,Normal
-9.440799,8.161085,0,Normal
-0.25924015,1.9811248,0,Normal
9.886135,1.5810428,0,Normal
0.89695925,2.6890166,0,Normal
-8.201081,8.15008,0,Normal
-1.3917036,3.071031,0,Normal
9.254252,5.9243245,0,Normal
-1.8024001,3.2004993,0,Normal
5.9330873,6.806301,0,Normal
11.917322,1.4706403,0,Normal
6.3241076,6.644672,0,Normal
-0.23295231,5.1904674,0,Normal
10.150582,1.9322443,0,Normal
6.0511026,5.6272416,0,Normal
-2.8340492,5.233305,0,Normal
-1.0973709,2.5866838,0,Normal
11.651146,1.8159646,0,Normal
1.2833107,1.3252101,0,Normal
-10.363957,6.7856526,0,Normal
-0.32621023,4.0787272,0,Normal
-4.4232306,4.9628615,0,Normal
-8.923841,5.4445477,0,Normal
-8.546892,6.6216965,0,Normal
10.052991,1.2995914,0,Normal
-7.6964,5.5461497,0,Normal
-4.993013,5.3106923,0,Normal
-0.5580871,4.0087366,0,Normal
-9.974631,6.2639875,0,Normal
-7.8451967,5.8173423,0,Normal
-7.220429,7.6933236,0,Normal
5.50399,6.5076785,0,Normal
11.922036,2.2737834,0,Normal
6.162332,6.296671,0,Normal
-7.098886,6.1149645,0,Normal
9.563522,2.729473,0,Normal
-1.5283788,6.169218,0,Normal
10.337026,4.010903,0,Normal
-0.85287446,3.548039,0,Normal
10.070759,4.4010167,0,Normal
-4.47653,5.2266498,0,Normal
6.9722614,5.8291173,0,Normal
-8.220085,6.420334,0,Normal
5.4969034,6.138637,0,Normal
-8.777217,8.37548,0,Normal
11.90613,1.0431272,0,Normal
5.200015,6.5524597,0,Normal
10.154393,2.7633607,0,Normal
9.68655,5.836279,0,Normal
-8.797093,7.100312,0,Normal
10.686272,2.9742687,0,Normal
-5.831286,6.726164,0,Normal
9.213655,5.7511797,0,Normal
6.097272,7.234333,0,Normal
10.903838,1.846482,0,Normal
9.72657,2.63951,0,Normal
10.748139,1.3692533,0,Normal
-8.483491,5.880441,0,Normal
9.355055,4.5121775,0,Normal
1.0168941,1.4407375,0,Normal
-2.7187123,4.0819335,0,Normal
-8.662097,7.6704793,0,Normal
-9.221956,7.9749556,0,Normal
-4.803111,5.275982,0,Normal
-8.029711,6.94376,0,Normal
-8.96565,8.356485,0,Normal
11.058711,4.30842,0,Normal
11.889188,1.7887362,0,Normal
11.0674,1.4128349,0,Normal
10.719325,5.135218,0,Normal
-9.03637,8.366256,0,Normal
10.7592945,2.806962,0,Normal
-7.674097,5.4420357,0,Normal
-0.49991027,3.1397097,0,Normal
-10.100197,6.502098,0,Normal
0.18597417,2.8018687,0,Normal
5.875419,7.7049336,0,Normal
-2.512428,4.108099,0,Normal
9.634536,3.2549798,0,Normal
-7.5189757,6.653011,0,Normal
-8.727833,5.1826873,0,Normal
11.909708,1.4240236,0,Normal
-9.473303,8.120817,0,Normal
-2.6116555,3.6621177,0,Normal
5.7879043,5.862087,0,Normal
5.7927694,6.287691,0,Normal
-1.6744589,4.5621576,0,Normal
-1.1337117,2.4413567,0,Normal
10.03638,5.4973855,0,Normal
-3.8277402,4.4538045,0,Normal
5.790566,6.6322627,0,Normal
10.781134,2.1329968,0,Normal
11.153846,4.209215,0,Normal
-0.3503168,6.0346975,0,Normal
-9.949574,7.416146,0,Normal
-6.82015,7.6329737,0,Normal
10.088033,3.1421869,0,Normal
0.26906753,2.137321,0,Normal
-9.729817,6.547177,0,Normal
-0.50227404,3.8380365,0,Normal
-3.0922804,5.2474627,0,Normal
-0.124056794,1.6921769,0,Normal
-0.2340537,2.5926292,0,Normal
10.973214,2.5436664,0,Normal
-8.793557,8.389643,0,Normal
-7.6925244,6.698009,0,Normal
11.0284195,2.9105427,0,Normal
-4.2613244,5.170928,0,Normal
-8.584629,8.3853035,0,Normal
-2.6381698,5.6651297,0,Normal
-0.32493728,5.3011575,0,Normal
10.4690895,5.3232775,0,Normal
10.549727,5.1991205,0,Normal
6.9754295,6.150651,0,Normal
-0.49835673,3.1592064,0,Normal
0.19441815,4.0296383,0,Normal
-3.9857996,4.1682763,0,Normal
0.5371732,1.898914,0,Normal
-5.544588,6.5003514,0,Normal
-9.554417,7.1323915,0,Normal
-0.47122058,3.7961228,0,Normal
-8.211731,6.3661356,0,Normal
9.700187,3.2079852,0,Normal
-5.2888927,6.315529,0,Normal
11.920334,1.2952423,0,Normal
11.156416,2.9831908,0,Normal
11.116729,1.7419903,0,Normal
9.897117,5.624655,0,Normal
6.623419,6.988214,0,Normal
9.602484,4.0795155,0,Normal
9.412839,5.759754,0,Normal
10.942744,4.434226,0,Normal
6.224833,5.6427784,0,Normal
10.640467,5.0459986,0,Normal
5.7921205,6.2496443,0,Normal
-1.2478361,6.068117,0,Normal
-0.4486694,5.9175487,0,Normal
4.187512,5.496169,0,Normal
-0.7944901,4.1907372,0,Normal
-1.8836993,5.7890625,0,Normal
-6.847029,6.2257886,0,Normal
-8.730196,5.324035,0,Normal
-8.736596,6.0254207,0,Normal
-0.58958244,1.9043999,0,Normal
9.560346,2.7392006,0,Normal
-9.964069,6.4928308,0,Normal
-10.178861,6.668197,0,Normal
-2.8911624,5.5479217,0,Normal
-1.1976985,3.422398,0,Normal
-9.677218,7.4664326,0,Normal
0.06420624,1.9538984,0,Normal
0.17929569,3.3474214,0,Normal
9.9863405,5.8474045,0,Normal
10.392861,1.8573905,0,Normal
-6.659069,6.2426295,0,Normal
-1.1208253,1.8485186,0,Normal
10.15512,2.7765923,0,Normal
11.3200445,3.6391215,0,Normal
-8.23238,5.513374,0,Normal
-9.041668,5.4689555,0,Normal
-5.7418714,6.7273393,0,Normal
-0.22981472,3.1895025,0,Normal
10.372259,4.5758224,0,Normal
-1.1570108,6.2250032,0,Normal
-0.92992306,3.4773448,0,Normal
-3.6809669,4.4292345,0,Normal
10.315359,4.855145,0,Normal
-0.16690153,1.6536355,0,Normal
-0.85710245,2.5858243,0,Normal
-0.15244228,3.0265372,0,Normal
11.922618,2.3147902,0,Normal
-9.451093,8.182613,0,Normal
-1.6739944,5.177937,0,Normal
-10.088454,6.6372995,0,Normal
-9.558962,6.1241035,0,Normal
-4.6883717,4.6777763,0,Normal
9.241621,5.9303374,0,Normal
8.651486,5.4516783,0,Normal
5.710097,5.732831,0,Normal
-1.5455194,6.321431,0,Normal
9.45449,4.334735,0,Normal
6.5331793,5.816011,0,Normal
-0.8007325,5.1565723,0,Normal
-9.768846,6.933839,0,Normal
5.52535,6.693362,0,Normal
9.775746,3.1838088,0,Normal
-4.852441,5.6878405,0,Normal
-10.208989,6.8460007,0,Normal
-1.5202678,5.24511,0,Normal
9.38944,4.579544,0,Normal
6.6720777,5.941361,0,Normal
5.1331353,5.99895,0,Normal
-0.42613515,6.021039,0,Normal
10.314293,2.7914464,0,Normal
10.009306,4.813923,0,Normal
-1.7765951,4.8884535,0,Normal
11.651888,1.3873116,0,Normal
-10.016001,6.5174823,0,Normal
-5.78134,6.1663604,0,Normal
-3.494253,4.6487727,0,Normal
5.5385323,5.913782,0,Normal
9.334711,5.4610353,0,Normal
-3.849363,5.1839685,0,Normal
-1.5813103,4.943332,0,Normal
-1.4590622,2.6521878,0,Normal
9.471909,2.4308481,0,Normal
-3.785147,4.9575396,0,Normal
-2.3396006,4.358925,0,Normal
10.155318,2.6442797,0,Normal
-2.179762,4.5902543,0,Normal
-1.4774011,3.5143511,0,Normal
6.170773,6.954442,0,Normal
-10.437462,7.2300777,0,Normal
11.102562,1.5872533,0,Normal
0.03745865,4.381031,0,Normal
10.489733,4.349661,0,Normal
-1.4843125,5.532541,0,Normal
11.095876,1.3876135,0,Normal
-0.18011007,2.8631215,0,Normal
-0.08424228,4.694848,0,Normal
-7.3060317,5.2704525,0,Normal
11.395105,2.5846734,0,Normal
10.786659,4.0923285,0,Normal
-0.20368655,3.0802238,0,Normal
9.983266,1.7972337,0,Normal
-6.80742,6.9399133,0,Normal
4.3051124,5.5986495,0,Normal
-4.0256763,4.653735,0,Normal
9.433765,5.2469897,0,Normal
6.195548,5.859094,0,Normal
-1.3208454,5.6667733,0,Normal
4.8564324,6.107156,0,Normal
10.188344,2.323424,0,Normal
11.219004,1.2092999,0,Normal
-9.126619,8.283156,0,Normal
0.35080785,3.6698618,0,Normal
-9.306342,6.094844,0,Normal
-1.4214405,6.168813,0,Normal
-2.9106421,5.6413655,0,Normal
6.362126,7.010799,0,Normal
-6.6347938,7.3060393,0,Normal
-8.113485,5.958232,0,Normal
-7.410197,7.0036597,0,Normal
-0.9818503,2.4190404,0,Normal
-0.116229,2.984883,0,Normal
10.420134,2.8285186,0,Normal
-6.052012,6.9139233,0,Normal
11.146556,1.6699584,0,Normal
10.154716,4.5217886,0,Normal
5.1648397,6.1277623,0,Normal
0.33108455,2.5560012,0,Normal
-4.087885,4.4161143,0,Normal
11.886957,1.8672,0,Normal
-8.882759,5.546922,0,Normal
-0.08295972,2.2411058,0,Normal
11.152139,3.6620066,0,Normal
-1.4426806,6.4683065,0,Normal
7.306959,6.775153,0,Normal
-3.7177095,4.3052735,0,Normal
-2.452071,5.7375093,0,Normal
-0.21602418,4.619175,0,Normal
-7.7118807,6.9269657,0,Normal
-7.9571295,5.395354,0,Normal
-1.5480211,4.5140376,0,Normal
-0.43485922,5.8801894,0,Normal
-8.685359,8.385327,0,Normal
10.956688,2.7315476,0,Normal
9.317506,5.621371,0,Normal
-0.24314818,2.5487568,0,Normal
-0.055647165,4.14326,0,Normal
-3.693983,4.4590535,0,Normal
10.21518,5.563495,0,Normal
-0.26196116,2.571894,0,Normal
11.670643,2.4293575,0,Normal
0.3550042,1.4539564,0,Normal
0.7742796,2.6331918,0,Normal
-0.6145602,1.8049985,0,Normal
-2.6957204,4.3730984,0,Normal
-3.8391545,4.093606,0,Normal
11.389808,2.5660875,0,Normal
-5.6625266,6.143874,0,Normal
10.745091,3.7019172,0,Normal
-1.806971,2.3082404,0,Normal
-4.324655,4.3979206,0,Normal
-1.2303106,5.0334044,0,Normal
9.849994,4.4039135,0,Normal
-1.384456,5.760698,0,Normal
-3.2343206,4.4857125,0,Normal
-8.015946,5.8735485,0,Normal
-4.9990954,5.6421213,0,Normal
-0.97680974,3.1272585,0,Normal
6.7883873,7.091008,0,Normal
-1.7927446,2.3968863,0,Normal
-1.1859587,3.3346655,0,Normal
-0.07159862,1.8438106,0,Normal
-7.138488,5.339904,0,Normal
0.57491237,1.8088849,0,Normal
10.209651,1.3767905,0,Normal
-4.944094,5.118067,0,Normal
-7.922559,6.931291,0,Normal
9.333247,5.4483514,0,Normal
-0.2777657,1.7276144,0,Normal
9.614154,3.400508,0,Normal
-4.9329543,5.1845155,0,Normal
0.10943367,4.4905744,0,Normal
-6.9953103,7.4716454,0,Normal
9.435664,4.2050834,0,Normal
11.215398,0.83522534,0,Normal
-0.44975555,2.382315,0,Normal
-10.468059,7.18951,0,Normal
-1.1762974,5.7921405,0,Normal
-7.6797485,5.5908303,0,Normal
10.311079,1.2396307,0,Normal
8.937897,4.563695,0,Normal
-7.430334,6.1695,0,Normal
-8.757722,5.7839065,0,Normal
6.81529,5.9362707,0,Normal
-4.8421516,5.4202986,0,Normal
6.6283455,6.6634808,0,Normal
10.123522,1.3633274,0,Normal
10.558539,3.0369546,0,Normal
-8.896881,5.692944,0,Normal
-1.7989218,4.4447107,0,Normal
5.969103,6.376908,0,Normal
5.8640795,7.642019,0,Normal
11.400403,2.715094,0,Normal
10.449611,5.347003,0,Normal
11.117912,4.447582,0,Normal
9.276457,4.5450444,0,Normal
5.296204,5.8779464,0,Normal
-1.4806608,5.215902,0,Normal
0.25067326,3.2246568,0,Normal
-9.531931,6.717364,0,Normal
-0.82806027,3.2621658,0,Normal
-3.3984225,4.991813,0,Normal
10.504684,1.3208044,0,Normal
10.602249,3.7679863,0,Normal
9.578635,3.8041918,0,Normal
9.53097,2.2873886,0,Normal
6.2122207,7.307832,0,Normal
-1.0904909,3.988228,0,Normal
10.222435,3.2354534,0,Normal
-1.9612491,4.5135756,0,Normal
-6.67231,7.2703953,0,Normal
-1.5656878,3.5124927,0,Normal
-3.631891,3.6358116,0,Normal
0.36859334,3.0471177,0,Normal
-0.27864844,2.957646,0,Normal
-0.06900114,4.27374,0,Normal
-4.433829,4.514633,0,Normal
10.443494,1.6456891,0,Normal
-1.6560439,5.0876546,0,Normal
11.006518,3.0295956,0,Normal
-0.8772204,5.939322,0,Normal
-0.4118952,5.8431797,0,Normal
-9.7010565,7.6667233,0,Normal
-0.3804121,6.017602,0,Normal
-0.36437,2.9429243,0,Normal
11.094768,3.9468684,0,Normal
-0.9417106,5.134968,0,Normal
11.110203,3.0223198,0,Normal
11.467703,2.906593,0,Normal
0.1584467,3.067371,0,Normal
9.895735,5.68432,0,Normal
-8.653914,5.785396,0,Normal
11.040297,1.0749267,0,Normal
9.366744,2.4006555,0,Normal
11.35819,2.71155,0,Normal
10.491939,2.239686,0,Normal
-1.4949092,6.5397706,0,Normal
-1.8655472,5.124948,0,Normal
-4.470936,5.507631,0,Normal
-7.457481,6.132746,0,Normal
-6.9212413,7.2858505,0,Normal
-1.0450884,3.4836667,0,Normal
-2.9544039,5.539605,0,Normal
6.052263,7.5820594,0,Normal
10.780365,1.1756873,0,Normal
10.691323,1.6257591,0,Normal
-3.5446181,4.462608,0,Normal
9.553843,2.4658768,0,Normal
-0.2742105,2.634948,0,Normal
6.036813,5.9453,0,Normal
-7.793687,5.67397,0,Normal
6.2111073,5.70318,0,Normal
10.836392,4.2120037,0,Normal
10.95561,3.1627033,0,Normal
-3.4845102,4.8612747,0,Normal
5.919694,6.06349,0,Normal
6.8565207,6.5572844,0,Normal
11.419922,3.1209896,0,Normal
-8.081252,6.1957073,0,Normal
-7.0020084,7.4654684,0,Normal
9.756624,2.7483459,0,Normal
9.207269,5.81169,0,Normal
9.429128,4.1850452,0,Normal
5.7512255,7.190373,0,Normal
-8.902047,8.353099,0,Normal
-4.4557405,4.4898443,0,Normal
-7.434378,7.470383,0,Normal
-3.2245295,4.6754336,0,Normal
9.419014,2.4495068,0,Normal
-1.0994143,5.172405,0,Normal
-0.51197684,2.3998652,0,Normal
10.204435,1.3744819,0,Normal
-4.251474,5.052406,0,Normal
7.0892696,6.2098665,0,Normal
10.908417,2.414662,0,Normal
5.884203,5.704268,0,Normal
5.5293655,6.681422,0,Normal
-1.3737102,3.444201,0,Normal
10.934292,2.02919,0,Normal
7.0290513,5.998436,0,Normal
-3.3633726,4.218937,0,Normal
-1.1695186,6.028566,0,Normal
-9.348975,8.069021,0,Normal
-1.2653126,1.9997526,0,Normal
-1.1072639,3.6727026,0,Normal
-0.01824625,2.6949592,0,Normal
-3.1559222,4.531825,0,Normal
-3.5689821,4.5217733,0,Normal
11.184992,3.611844,0,Normal
11.288906,0.87563485,0,Normal
11.86577,1.9262942,0,Normal
10.592365,1.7016273,0,Normal
-4.568798,4.9984784,0,Normal
-2.5744388,4.952843,0,Normal
-8.742205,5.842035,0,Normal
10.48961,2.9726405,0,Normal
-5.803144,6.3781686,0,Normal
10.262753,4.7917333,0,Normal
5.601661,6.5451927,0,Normal
6.333123,6.6717286,0,Normal
-6.431557,6.994854,0,Normal
9.869136,5.644696,0,Normal
0.3006373,2.3120496,0,Normal
-9.6627445,6.935574,0,Normal
-1.0710219,2.552614,0,Normal
-1.257204,3.18061,0,Normal
9.491517,3.7388444,0,Normal
-8.409474,5.5829773,0,Normal
-4.3318624,4.4639688,0,Normal
10.378299,2.780981,0,Normal
10.482111,3.8417764,0,Normal
10.509207,1.7828037,0,Normal
-4.5081496,4.5528107,0,Normal
-1.7376376,3.1964238,0,Normal
-7.3619566,6.0141673,0,Normal
-3.596136,4.977082,0,Normal
0.24354254,3.812457,0,Normal
-4.5470896,4.080553,0,Normal
5.924965,5.662371,0,Normal
-1.6819927,4.070735,0,Normal
-2.724251,4.13289,0,Normal
10.126719,2.623996,0,Normal
-0.08983342,4.502889,0,Normal
-1.8133318,4.1329093,0,Normal
-0.98977584,4.636407,0,Normal
10.12613,4.1433764,0,Normal
10.607897,1.9749227,0,Normal
-6.8960896,5.220871,0,Normal
-0.35393155,2.6988494,0,Normal
11.889838,1.7991295,0,Normal
-1.1861871,1.9261336,0,Normal
-1.3236265,4.8955445,0,Normal
-3.312804,4.4932985,0,Normal
10.941533,3.8791347,0,Normal
-6.933112,7.038585,0,Normal
-9.146118,7.933576,0,Normal
-3.0467715,5.3233914,0,Normal
-10.259611,6.950677,0,Normal
-0.46707678,5.6051836,0,Normal
11.16349,4.6006265,0,Normal
8.77151,4.741757,0,Normal
9.493612,3.340509,0,Normal
11.296678,3.4849403,0,Normal
-0.38745368,1.9350567,0,Normal
-5.33253,6.385118,0,Normal
-0.18468137,3.7171557,0,Normal
-0.9390949,3.7114756,0,Normal
6.45574,7.236229,0,Normal
-6.2630186,6.395968,0,Normal
-6.1410775,6.087144,0,Normal
-1.232081,5.8134546,0,Normal
-5.955517,5.980865,0,Normal
-0.61994356,3.5938735,0,Normal
-4.540813,4.094022,0,Normal
-8.72702,5.294117,0,Normal
10.035517,3.242332,0,Normal
11.061477,4.347897,0,Normal
-8.035361,5.62094,0,Normal
-2.6046102,5.221906,0,Normal
-1.2039056,4.786025,0,Normal
-0.5753199,3.8810601,0,Normal
-2.841451,4.82341,0,Normal
-2.8948429,4.1939793,0,Normal
-5.052922,5.0662413,0,Normal
4.9867654,5.984662,0,Normal
-6.369538,7.27391,0,Normal
-8.392956,5.6326075,0,Normal
5.8614182,5.8912663,0,Normal
-0.45776278,2.8436797,0,Normal
-1.1181581,4.775659,0,Normal
-4.6404533,4.90613,0,Normal
-4.35639,4.0079904,0,Normal
-7.732466,7.010971,0,Normal
6.3746085,6.1530423,0,Normal
10.345284,2.6609986,0,Normal
-1.3515573,2.0569303,0,Normal
5.581619,6.199031,0,Normal
10.042673,4.736085,0,Normal
9.853659,5.7445793,0,Normal
-1.2859843,3.1656313,0,Normal
11.216259,3.8507884,0,Normal
9.611628,3.6982868,0,Normal
-0.06550735,2.0924034,0,Normal
-4.4249115,4.3368483,0,Normal
5.533124,6.2538176,0,Normal
-1.4029588,6.3248587,0,Normal
-0.3075839,2.503744,0,Normal
-9.276584,6.2920775,0,Normal
10.357673,4.752901,0,Normal
-8.150892,5.4779763,0,Normal
9.820296,5.8022404,0,Normal
9.893069,1.4593203,0,Normal
0.44573027,3.2266014,0,Normal
-0.37850097,4.272291,0,Normal
0.50465244,3.768779,0,Normal
5.5380387,7.000218,0,Normal
-9.724712,6.5034027,0,Normal
-1.6143091,2.2728162,0,Normal
-2.516288,4.7034025,0,Normal
-6.020791,6.935927,0,Normal
-0.44143203,1.8054439,0,Normal
-8.486931,5.190673,0,Normal
-7.6333885,6.4825597,0,Normal
-1.0825721,5.8214064,0,Normal
-3.0535023,5.3907514,0,Normal
-1.4837506,2.0254157,0,Normal
-2.0228508,4.487245,0,Normal
-9.033619,5.4255867,0,Normal
10.821194,2.1136847,0,Normal
10.200855,2.578303,0,Normal
0.08750894,3.139277,0,Normal
0.9174858,3.0077374,0,Normal
0.4580516,2.064723,0,Normal
-8.801211,5.4432526,0,Normal
-8.263184,5.4732933,0,Normal
5.9509554,7.3162827,0,Normal
-9.532069,5.9868627,0,Normal
5.869028,6.3896856,0,Normal
6.746465,6.4900727,0,Normal
6.3299637,5.886999,0,Normal
10.206115,2.5892954,0,Normal
11.200429,3.2997868,0,Normal
-4.438234,4.2049317,0,Normal
-0.38259432,2.2598674,0,Normal
6.9620547,6.3089304,0,Normal
-1.6607817,6.3903027,0,Normal
11.799164,1.9362972,0,Normal
9.389722,2.525393,0,Normal
5.9296646,7.4915156,0,Normal
10.60306,1.5588813,0,Normal
10.60119,1.4341093,0,Normal
-1.4093288,2.0931308,0,Normal
-0.354189,4.024354,0,Normal
5.074948,6.2200503,0,Normal
9.378996,2.7017837,0,Normal
9.312683,5.743187,0,Normal
9.931757,5.4903383,0,Normal
-7.5344124,6.7447743,0,Normal
-3.0186687,5.5942435,0,Normal
-0.588939,5.8359942,0,Normal
-9.150438,5.56959,0,Normal
-0.32768032,6.4623613,0,Normal
-3.0713298,5.1745872,0,Normal
-3.9627817,4.45313,0,Normal
-1.9665331,3.2414536,0,Normal
11.068822,2.0711174,0,Normal
11.601786,1.8852183,0,Normal
-0.6926538,6.4329453,0,Normal
-6.371028,6.0515776,0,Normal
10.29687,2.0661094,0,Normal
10.339469,4.75531,0,Normal
0.32857913,2.425149,0,Normal
-0.07719654,2.8079078,0,Normal
10.536383,5.1083508,0,Normal
0.06362595,3.6320853,0,Normal
-3.7484806,3.9202425,0,Normal
-0.47351488,2.6879802,0,Normal
-3.000062,4.6714435,0,Normal
5.970833,5.4002943,0,Normal
-8.364999,5.828384,0,Normal
-0.43031287,5.6888742,0,Normal
6.7861843,6.1903625,0,Normal
-0.9907246,3.134434,0,Normal
-0.3648209,2.8004384,0,Normal
10.789218,1.2650478,0,Normal
5.6304564,5.5933666,0,Normal
9.456857,5.9247923,0,Normal
6.7829556,6.697907,0,Normal
1.4589214,1.1383888,0,Normal
11.273547,3.1761143,0,Normal
-0.9666489,6.0913186,0,Normal
-5.426179,5.2548804,0,Normal
-9.336886,6.164008,0,Normal
9.842416,3.4609401,0,Normal
11.437805,2.390878,0,Normal
-9.810667,6.546563,0,Normal
6.081462,7.3423734,0,Normal
-4.2423086,4.4821167,0,Normal
5.870836,6.044653,0,Normal
10.891045,2.8659174,0,Normal
-3.7049499,4.012557,0,Normal
11.74536,2.1297593,0,Normal
-1.851989,2.4094706,0,Normal
6.645987,5.7391553,0,Normal
0.15062091,4.2262177,0,Normal
-0.68978107,3.6468728,0,Normal
0.7914188,1.9288568,0,Normal
-0.46056083,1.8308706,0,Normal
6.027287,5.7379327,0,Normal
-1.141603,2.5011036,0,Normal
-1.098323,6.0607376,0,Normal
-5.8674254,6.855518,0,Normal
10.855766,4.451429,0,Normal
10.758592,3.2367752,0,Normal
-4.7018466,5.757773,0,Normal
-0.50091124,2.7162037,0,Normal
-9.400681,5.7665415,0,Normal
-4.0868535,5.001123,0,Normal
-7.356913,6.2238545,0,Normal
-8.281976,5.9531755,0,Normal
9.980238,2.691691,0,Normal
11.57926,2.7504663,0,Normal
-8.622565,6.673112,0,Normal
10.758081,2.9815903,0,Normal
10.156352,3.1387835,0,Normal
-0.96275705,1.8629272,0,Normal
5.9614005,5.699912,0,Normal
-6.4563713,6.004947,0,Normal
-0.92317736,6.067694,0,Normal
8.81655,5.1592116,0,Normal
9.857554,3.1516526,0,Normal
0.14507902,1.8075658,0,Normal
11.140095,3.9615037,0,Normal
-0.3126213,3.2950075,0,Normal
-0.6625186,2.1916485,0,Normal
11.165807,2.7282813,0,Normal
9.804129,2.2970455,0,Normal
6.616204,6.0841584,0,Normal
0.17129679,2.6276937,0,Normal
11.153787,4.417611,0,Normal
-10.037965,6.907279,0,Normal
-2.5643792,4.538475,0,Normal
-4.709505,5.686305,0,Normal
10.479817,3.1513572,0,Normal
-1.5182983,5.548394,0,Normal
11.367988,2.963613,0,Normal
10.962366,3.5328307,0,Normal
10.815685,2.471979,0,Normal
-6.6662836,7.527076,0,Normal
9.564746,2.942646,0,Normal
10.009479,4.8745794,0,Normal
-2.643716,4.7142615,0,Normal
-1.858833,4.6732216,0,Normal
9.983276,5.6218376,0,Normal
0.27770764,2.7145853,0,Normal
-8.036527,5.807068,0,Normal
-4.780793,5.803686,0,Normal
-8.042301,6.19491,0,Normal
-6.835671,7.0535536,0,Normal
11.5224495,2.3653705,0,Normal
10.371841,4.810306,0,Normal
10.731591,2.1741104,0,Normal
-4.7747917,5.2788672,0,Normal
5.050667,6.1654425,0,Normal
9.800166,5.488804,0,Normal
-6.789172,7.127019,0,Normal
10.814992,4.084121,0,Normal
-7.7850847,5.525771,0,Normal
-7.453877,7.484532,0,Normal
-7.857297,7.7969284,0,Normal
-1.6721836,5.5237803,0,Normal
8.57998,5.1588655,0,Normal
-10.524781,7.2692084,0,Normal
-0.13335738,2.7932234,0,Normal
11.624098,2.1717584,0,Normal
10.616408,5.1738415,0,Normal
-4.3604465,4.159317,0,Normal
10.237948,1.8093791,0,Normal
-0.74271053,1.8122177,0,Normal
-8.774355,5.659899,0,Normal
10.781913,5.075593,0,Normal
-6.573574,5.8578305,0,Normal
-9.57752,6.5399294,0,Normal
9.901703,2.0617547,0,Normal
10.248088,1.535765,0,Normal
-0.6472429,5.5959578,0,Normal
-1.8501804,4.7666235,0,Normal
-0.9719748,3.3690195,0,Normal
6.995295,6.1146035,0,Normal
9.827101,3.0767806,0,Normal
-7.43379,5.38483,0,Normal
-4.7759933,5.217161,0,Normal
10.553642,3.850242,0,Normal
-1.0273622,1.8416036,0,Normal
-4.884411,5.115476,0,Normal
5.320216,6.426523,0,Normal
-2.4841452,4.7048364,0,Normal
10.331583,3.0912404,0,Normal
10.0495825,3.1669319,0,Normal
10.811688,3.9261165,0,Normal
6.8199244,6.083666,0,Normal
-1.6354136,3.274028,0,Normal
-0.4266645,3.6451516,0,Normal
-0.5900296,3.0786045,0,Normal
10.435151,5.564585,0,Normal
-6.8809557,5.963,0,Normal
10.902217,4.7662115,0,Normal
-3.1149828,4.2244186,0,Normal
10.531782,2.969034,0,Normal
-4.076692,4.0320377,0,Normal
-3.9249074,4.4682913,0,Normal
9.872201,5.7633586,0,Normal
-6.592804,6.2055387,0,Normal
-2.6910374,3.9971535,0,Normal
11.345064,1.4490596,0,Normal
-3.9002883,4.828041,0,Normal
-9.48767,5.9746723,0,Normal
10.886976,4.8882117,0,Normal
-6.700544,6.9534135,0,Normal
0.46827924,4.016285,0,Normal
0.25000924,1.7231382,0,Normal
10.000605,3.3999236,0,Normal
10.233829,2.7315514,0,Normal
11.247995,3.5515876,0,Normal
11.19886,3.595791,0,Normal
-3.8508432,4.271704,0,Normal
5.789044,6.130118,0,Normal
-2.1502767,4.5677342,0,Normal
-3.809425,5.0734243,0,Normal
9.569469,3.0449173,0,Normal
5.98374,6.7307463,0,Normal
9.404897,5.5740895,0,Normal
-9.455765,8.147929,0,Normal
0.66621274,1.4303355,0,Normal
-5.3650413,5.624156,0,Normal
6.348667,6.0357776,0,Normal
-1.2789842,6.030266,0,Normal
9.330241,3.8378265,0,Normal
-0.3282488,1.9849705,0,Normal
11.920708,1.4195453,0,Normal
-2.5375748,4.6471257,0,Normal
6.03713,7.5224476,0,Normal
6.0171175,5.4795713,0,Normal
10.975076,2.4525206,0,Normal
10.038195,2.441021,0,Normal
-1.31828,3.0881336,0,Normal
-9.624633,7.9060426,0,Normal
-4.642447,5.0614114,0,Normal
-7.285771,7.279842,0,Normal
10.224756,3.0773938,0,Normal
5.3624687,6.346833,0,Normal
9.58965,3.262984,0,Normal
-2.618256,4.896784,0,Normal
-7.611191,7.2692175,0,Normal
-1.6045259,2.850436,0,Normal
-4.884554,5.2939196,0,Normal
5.6997437,6.294168,0,Normal
-2.9150162,4.133816,0,Normal
-2.848157,4.7988806,0,Normal
9.866906,5.227386,0,Normal
-0.6615174,1.8047208,0,Normal
-1.8080266,3.4359667,0,Normal
-0.5064903,5.898915,0,Normal
-1.4551612,3.4614322,0,Normal
9.695622,4.2094545,0,Normal
-8.503509,6.061446,0,Normal
10.570754,1.1395963,0,Normal
-1.8743792,2.4743009,0,Normal
-9.76975,6.8321724,0,Normal
-0.85273236,2.2540627,0,Normal
-3.7179377,4.493752,0,Normal
-8.431385,5.400178,0,Normal
-0.9811326,6.0168543,0,Normal
-2.3390026,4.798719,0,Normal
-1.3813921,2.5681255,0,Normal
-4.0822554,4.160899,0,Normal
10.390334,4.4249673,0,Normal
-2.9631429,4.6639414,0,Normal
