raw_index,pseudo_label,pseudo_label_confidence,second_choice_label,second_choice_confidence,accepted_for_pseudo_label,umap_x,umap_y
87831,Random,0.8391852378845215,Loc,0.0455423295497894,False,15.753895,-0.73721546
87964,none,0.9527599215507508,Edge-Loc,0.00844566244632,True,1.0885326,15.076205
88064,Edge-Loc,0.7525383234024048,none,0.2036137878894806,False,-0.11298016,8.823126
88224,none,0.8600367903709412,Loc,0.0842485502362251,False,1.3574672,14.733461
88263,Loc,0.9505329132080078,Random,0.0089122364297509,True,4.801574,9.188974
88312,Center,0.8275359869003296,Loc,0.1102672815322876,False,9.551798,17.864721
88410,Scratch,0.8902521133422852,Loc,0.071805715560913,False,-7.986618,16.766905
88452,Center,0.8006881475448608,none,0.1659841686487198,False,8.787571,17.43333
88453,Edge-Loc,0.7997546195983887,none,0.0976635962724685,False,0.20305514,8.629282
88544,Random,0.8144140243530273,none,0.1064915880560875,False,16.683552,-1.2605032
88588,Edge-Loc,0.8944084644317627,none,0.05839154869318,False,-0.53414845,8.37282
88625,Near-full,0.958248257637024,Edge-Loc,0.0059231505729258,True,7.024842,-7.3655353
88666,Edge-Loc,0.8889870643615723,none,0.095454141497612,False,-0.13268289,8.884291
88759,Loc,0.8894447684288025,none,0.0683338642120361,False,4.481435,10.149775
88769,none,0.9500759243965148,Edge-Loc,0.019232427701354,True,0.89560384,13.628036
88775,Edge-Loc,0.8996680378913879,Edge-Ring,0.0458209663629531,False,-1.5648445,6.4976587
89018,Edge-Loc,0.908953070640564,Loc,0.0532799027860164,True,0.9421578,7.589639
89239,Edge-Ring,0.9501914978027344,Edge-Loc,0.0084865242242813,True,-2.6474657,-1.7035519
89276,Edge-Ring,0.9461996555328368,Edge-Loc,0.0087332110852003,True,-2.6321597,-1.9129978
89286,Edge-Ring,0.8549888134002686,Edge-Loc,0.0750113427639007,False,-2.2816603,4.7833414
89287,Edge-Ring,0.9472204446792604,none,0.0114076239988207,True,-2.555215,-1.8840201
89466,Loc,0.820828378200531,none,0.0672473460435867,False,4.923331,10.134627
89549,Edge-Loc,0.9354678988456726,none,0.0289988368749618,True,-0.7194454,8.015481
89555,Loc,0.8617674112319946,none,0.054727304726839,False,4.8977737,10.032993
89744,Loc,0.9388985633850098,none,0.0288074985146522,True,4.7166257,9.827796
89805,Edge-Loc,0.9244711995124816,none,0.0449435599148273,True,-0.6167273,8.375195
89828,none,0.9364824295043944,Edge-Loc,0.0411961190402507,True,0.62209177,13.254494
89829,Donut,0.965428352355957,Center,0.0050420397892594,True,19.33557,9.908564
89962,Edge-Loc,0.957965075969696,none,0.0075801583006978,True,-0.7712681,6.665386
90046,Edge-Ring,0.9423412680625916,none,0.0093036210164427,True,-2.6128578,-1.9591553
90051,Edge-Ring,0.8432474732398987,none,0.0747861340641975,False,-2.3265383,4.6236563
90060,Edge-Loc,0.9321584701538086,Edge-Ring,0.0331156142055988,True,-1.3642213,6.441575
90113,Edge-Loc,0.7736268639564514,none,0.1962092071771621,False,-0.26416218,8.823433
90369,Edge-Loc,0.9499835968017578,Edge-Ring,0.0106485905125737,True,-0.910903,6.5717254
90449,Edge-Loc,0.964194655418396,none,0.0084390509873628,True,-0.37814584,7.4193034
90579,none,0.8260750770568848,Edge-Loc,0.1456163823604583,False,0.78727794,13.053131
90609,Loc,0.9506618976593018,none,0.0128880552947521,True,4.713667,9.447232
90612,Loc,0.9559306502342224,none,0.0080390945076942,True,4.7675633,9.275191
90668,none,0.9607704877853394,Edge-Loc,0.0145989814773201,True,0.9347066,13.885389
90761,none,0.933859407901764,Scratch,0.0214236695319414,True,1.1517076,15.420967
90827,Center,0.8488658666610718,none,0.0831941366195678,False,8.669885,17.842361
91049,Scratch,0.964065670967102,Loc,0.0112602561712265,True,-8.226184,15.98849
91140,Edge-Loc,0.810840904712677,none,0.1530472934246063,False,-0.028358826,8.667104
91291,Edge-Loc,0.9551857113838196,Edge-Ring,0.0180460214614868,True,-1.2370409,6.54193
91516,Edge-Loc,0.953717052936554,none,0.0128171164542436,True,0.20831901,7.5238104
91535,Edge-Loc,0.9570619463920592,Edge-Ring,0.0110154477879405,True,-1.0182592,6.734466
91840,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
92236,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
92336,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
92800,none,0.9545164108276368,Scratch,0.0076346523128449,True,1.4611778,16.482529
93293,Near-full,0.8836312294006348,Scratch,0.0247906185686588,False,7.5125856,-7.7763515
93346,Near-full,0.958489716053009,Edge-Loc,0.0059118368662893,True,7.044899,-7.392291
93599,Loc,0.8008432388305664,none,0.1125514060258865,False,4.7696986,10.127534
93661,none,0.9525654911994934,Loc,0.0071624899283051,True,2.2923307,15.708576
93713,none,0.9518132209777832,Scratch,0.0076324888505041,True,1.9347553,15.922072
93783,Loc,0.8878633975982666,none,0.0591569207608699,False,4.6842546,10.035764
93853,Edge-Loc,0.8932913541793823,none,0.0576253570616245,False,-0.2201229,8.434637
93889,Loc,0.8844108581542969,Near-full,0.0243729446083307,False,5.053317,9.3329525
94636,none,0.856144368648529,Scratch,0.0969588309526443,False,1.0206572,15.66207
94804,Near-full,0.9490291476249696,Loc,0.0077229472808539,True,7.1770167,-7.525256
94853,Loc,0.8814379572868347,none,0.0851823315024375,False,4.6505575,10.212675
95056,Edge-Ring,0.847144365310669,Edge-Loc,0.102127730846405,False,-2.3363945,4.8878407
95316,Edge-Loc,0.9630000591278076,none,0.0064697852358222,True,0.08530493,7.309669
95328,Edge-Loc,0.9550854563713074,Edge-Ring,0.0132683329284191,True,-1.0272063,6.7345123
95355,Edge-Loc,0.9625822901725768,Random,0.0065020355395972,True,-0.35508826,6.7732387
95428,Donut,0.9663336277008056,Loc,0.0070240311324596,True,18.413874,9.584176
95441,Donut,0.968732476234436,Loc,0.0067805564031004,True,18.397957,9.563733
95449,Donut,0.9112542271614076,Loc,0.0388873852789402,True,17.55222,11.676224
95461,Donut,0.9236595034599304,Loc,0.0260837096720933,True,17.439432,11.450633
95525,Donut,0.9283722043037416,Random,0.0237630121409893,True,17.520554,8.698009
95535,Donut,0.8562715649604797,Loc,0.065458171069622,False,18.22115,11.990994
95538,Donut,0.8967430591583252,Random,0.0472257435321807,False,17.483688,8.652007
95542,Random,0.9617566466331482,none,0.0053339865989983,True,16.347094,-2.0869381
95698,none,0.9471710324287416,Scratch,0.0134436301887035,True,0.9362247,15.79396
96034,Center,0.963902473449707,Near-full,0.0051408568397164,True,10.241454,18.745813
96290,Random,0.7764531970024109,Center,0.097491480410099,False,16.44206,-0.8909842
96399,none,0.9502133727073668,Scratch,0.0093910405412316,True,1.6101458,15.939825
96621,none,0.9458356499671936,Scratch,0.011474217288196,True,1.1459886,16.10885
96700,Loc,0.9307185411453248,none,0.0215402599424123,True,4.4896045,9.686555
96734,Loc,0.8744179606437683,Edge-Loc,0.0585110187530517,False,3.3872418,8.777835
97248,Scratch,0.9366104006767272,none,0.0258493218570947,True,-7.489118,15.531118
97342,none,0.9283447861671448,Scratch,0.0251893680542707,True,0.71164316,15.79127
97765,Random,0.9565070271492004,none,0.0121922018006443,True,17.01554,-1.4284465
97776,Random,0.961922526359558,Near-full,0.0063357111066579,True,16.239906,-1.8792593
97834,Loc,0.9447264671325684,Edge-Loc,0.0156201887875795,True,3.7492092,8.657669
97840,Edge-Loc,0.931090235710144,none,0.017870994284749,True,-1.0225077,7.40777
97888,none,0.9512762427330016,Near-full,0.0067409435287117,True,1.9655235,16.016424
97992,Center,0.8786705732345581,none,0.0711669847369194,False,9.087639,17.44672
98092,none,0.9545724391937256,Scratch,0.0080072721466422,True,1.9099796,15.788433
98190,Loc,0.9170267581939696,Edge-Loc,0.0421440973877906,True,3.490708,8.26391
98351,Near-full,0.9587317109107972,Edge-Loc,0.0057079619728028,True,7.143377,-7.4948587
98893,none,0.9296538829803468,Scratch,0.0271954964846372,True,0.9661388,15.669232
98921,Scratch,0.927889883518219,none,0.035063412040472,True,-7.3031526,15.10512
98961,Loc,0.7653380036354065,none,0.1440695375204086,False,3.64451,9.435901
99090,Scratch,0.9591672420501708,none,0.0080172950401902,True,-8.260948,15.476736
99173,Scratch,0.9676886200904846,none,0.0122374780476093,True,-7.7344975,14.982174
99246,Scratch,0.9269810318946838,none,0.0192679427564144,True,-8.087456,14.931308
99349,Scratch,0.950921356678009,none,0.0269742310047149,True,-7.3089013,15.076977
99556,Near-full,0.9548217058181764,Loc,0.006841953843832,True,7.1991663,-7.5377946
99653,Near-full,0.95660400390625,Edge-Ring,0.0062773530371487,True,7.098889,-7.4373064
99904,Scratch,0.7747689485549927,Near-full,0.0832773149013519,False,-8.479073,14.67926
99939,Scratch,0.9619977474212646,none,0.0116511462256312,True,-7.922642,14.94104
99963,Scratch,0.8675872087478638,none,0.0864321440458297,False,-7.120788,14.976989
99970,Scratch,0.8582531809806824,none,0.0693356022238731,False,-7.20295,15.125283
100010,Scratch,0.9605393409729004,none,0.0207113027572631,True,-7.403281,14.9985285
100050,Scratch,0.9589738845825196,none,0.0168137103319168,True,-7.453202,14.955566
100056,Scratch,0.7870237827301025,none,0.1505294442176818,False,-7.001231,15.025883
100066,Scratch,0.8752059936523438,none,0.0446435883641243,False,-7.341062,15.046544
100106,Scratch,0.9518076181411744,none,0.0215636696666479,True,-7.5456047,14.926823
100130,Scratch,0.9260044097900392,none,0.0296249259263277,True,-7.2847095,15.074157
100162,Scratch,0.951911985874176,none,0.0241701733320951,True,-7.336052,15.0220175
100176,Near-full,0.9560356736183168,Edge-Ring,0.0066535086371004,True,7.211616,-7.5462317
100218,Scratch,0.9093168377876282,none,0.0288254525512456,True,-7.399336,14.953941
100223,Near-full,0.9560356736183168,Edge-Ring,0.0066535086371004,True,7.211616,-7.5462317
100243,Edge-Ring,0.8276769518852234,Edge-Loc,0.0812667831778526,False,-2.1935124,4.799228
100250,Scratch,0.94932621717453,none,0.0233832970261573,True,-7.3441863,14.904216
100293,Edge-Ring,0.763705313205719,Edge-Loc,0.1020839214324951,False,-2.2742865,4.837144
100320,Scratch,0.957619845867157,none,0.013376910239458,True,-7.8332977,14.999628
100344,Scratch,0.9601158499717712,none,0.0123401284217834,True,-7.7879663,15.341164
100379,Near-full,0.9560356736183168,Edge-Ring,0.0066535086371004,True,7.211616,-7.5462317
100407,Loc,0.9204757809638976,none,0.0370155908167362,True,4.912464,9.887851
100409,Donut,0.9644346237182616,Center,0.0050421385094523,True,18.13706,11.214731
100412,Donut,0.9594064950942992,Loc,0.009479890577495,True,17.835806,12.085424
100643,none,0.9533722400665284,Random,0.0062582520768046,True,0.5968015,15.390707
100658,none,0.9525042772293092,Edge-Loc,0.0093670729547739,True,1.077571,14.714136
100681,none,0.9322728514671326,Scratch,0.0202257893979549,True,0.9023139,15.845666
100696,Random,0.9303958415985109,Loc,0.0466598197817802,True,15.706528,-0.50808334
101214,Loc,0.8762707114219666,Edge-Loc,0.0652109310030937,False,3.3810372,8.552901
101568,Scratch,0.9211145043373108,none,0.0384611040353775,True,-7.290257,15.23432
101771,Center,0.9537222385406494,none,0.022138075903058,True,9.11211,17.586897
101783,Center,0.9335266351699828,none,0.0443665087223053,True,8.866711,17.47684
101951,Scratch,0.9446208477020264,none,0.0215470232069492,True,-7.6356883,15.247305
102097,Random,0.9563889503479004,Edge-Loc,0.00878840778023,True,15.113089,-1.3671978
102585,Loc,0.7920407652854919,none,0.158611461520195,False,4.589414,10.188817
102738,none,0.947963535785675,Edge-Loc,0.0205197501927614,True,0.54948264,13.5404825
102789,Center,0.9473472237586976,none,0.0296891368925571,True,8.961011,17.498304
103043,none,0.9561556577682496,Scratch,0.0069488631561398,True,0.9037254,15.117199
103186,none,0.9251238107681274,Edge-Loc,0.0466284528374671,True,0.51195955,13.317469
103259,Scratch,0.9033730030059814,none,0.056230392307043,True,-7.125,15.218947
103721,none,0.944488525390625,Scratch,0.0076868431642651,True,0.55649096,15.730805
104049,none,0.9513372182846068,Scratch,0.0090290484949946,True,1.6399088,16.594313
104212,none,0.9523269534111024,Scratch,0.0082657327875494,True,1.4519453,16.18977
104593,Center,0.9618895649909972,none,0.0116550978273153,True,9.224028,17.869253
104870,none,0.902606964111328,Edge-Ring,0.0387774184346199,True,0.5247169,13.212634
105007,none,0.9501616954803468,Scratch,0.0075747244991362,True,0.653387,15.7275915
105025,none,0.9569389224052428,Scratch,0.0076742675155401,True,1.4380898,16.184273
105260,Scratch,0.8967347145080566,none,0.0656475946307182,False,-7.1190324,15.158494
105283,Scratch,0.8036797046661377,none,0.1387691497802734,False,-7.144177,14.977545
105413,none,0.8119955062866211,Scratch,0.0629138797521591,False,1.2327763,15.502246
105692,Center,0.895821213722229,none,0.0609098859131336,False,8.956531,17.735022
105906,Scratch,0.8430920243263245,none,0.1238394528627395,False,-7.1333423,15.060125
106142,Loc,0.7568953633308411,none,0.1674572676420211,False,4.667788,10.156697
106295,Loc,0.944430649280548,none,0.0099807893857359,True,5.277522,9.29132
106381,Loc,0.9051231741905212,Edge-Loc,0.0564818456768989,True,3.5776784,8.240905
106561,Edge-Loc,0.9547997713088988,Edge-Ring,0.0134436432272195,True,-1.2030308,6.7237597
106580,Edge-Loc,0.9576021432876588,Edge-Ring,0.0101295690983533,True,-0.98736596,6.4455795
106637,Edge-Loc,0.9597591757774352,none,0.0092591391876339,True,-0.67702764,7.379098
106650,Donut,0.947499692440033,Loc,0.0133090438321232,True,17.647642,9.611161
106670,Loc,0.8584931492805481,Edge-Loc,0.0908484235405922,False,3.5229099,8.228234
106675,Donut,0.9527073502540588,Random,0.011173065751791,True,17.535452,8.87001
106680,Random,0.9811088442802428,Loc,0.0054770801216363,True,15.8652315,-0.6414228
106800,none,0.9508076310157776,Loc,0.008754857815802,True,1.7950765,16.385818
107017,Donut,0.8245609998703003,Random,0.0807475671172142,False,17.41836,8.705609
107059,none,0.95906800031662,Scratch,0.0061169588007032,True,1.6809573,16.0433
107306,none,0.9495804309844972,Scratch,0.0085983853787183,True,1.7123123,16.552713
107375,Edge-Loc,0.9601856470108032,none,0.0063932994380593,True,-0.5419554,6.9741707
107423,Edge-Loc,0.9617188572883606,Edge-Ring,0.012456395663321,True,-1.1251832,6.550358
107709,Edge-Loc,0.9313304424285888,none,0.027859803289175,True,-0.70090985,7.9760933
107741,Edge-Loc,0.9380982518196106,none,0.0159915070980787,True,-0.9078784,7.465323
107746,Edge-Loc,0.9256502389907836,none,0.0429836586117744,True,-0.51117414,8.490327
107862,Scratch,0.8072302937507629,Near-full,0.0600853636860847,False,-7.441774,14.997079
108086,Edge-Loc,0.8737333416938782,none,0.0771821588277816,False,-0.775574,8.272511
108165,Loc,0.943235456943512,Edge-Loc,0.0250149630010128,True,3.6599052,8.359948
108213,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True,7.0917425,-7.442718
108406,Scratch,0.7537270188331604,Near-full,0.0914790630340576,False,-7.8836684,15.006619
108557,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True,7.0917425,-7.442718
108696,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True,7.0917425,-7.442718
109133,Scratch,0.8728983998298645,none,0.0955336764454841,False,-7.078861,15.045161
109138,none,0.9443472027778624,Scratch,0.0159440301358699,True,0.9536594,15.698132
109243,Scratch,0.9666928648948668,none,0.0124764200299978,True,-7.7200575,14.868266
109296,Scratch,0.9539011716842652,none,0.0212064366787672,True,-7.4267077,14.926665
109378,Scratch,0.7699259519577026,none,0.0838279277086258,False,-7.0429907,15.064375
109439,Scratch,0.9581292867660522,none,0.0182001274079084,True,-7.4540305,14.931304
109446,Scratch,0.9192829728126526,none,0.0512372627854347,True,-7.0983567,14.997204
109485,Scratch,0.9158610105514526,none,0.0472031012177467,True,-7.232928,15.053486
109493,Scratch,0.9374595880508424,none,0.0130986608564853,True,-9.693417,15.560294
109570,Loc,0.9556329250335692,none,0.0123238647356629,True,4.5374904,9.471042
109584,Scratch,0.8763976097106934,none,0.0346753597259521,False,-7.5980263,14.96486
110004,Center,0.9181057214736938,none,0.05724873021245,True,8.807071,17.391909
110466,none,0.8503068685531616,Scratch,0.0780293047428131,False,1.1074739,15.383555
111057,none,0.902342677116394,Edge-Loc,0.0615784227848053,True,0.5931162,13.247543
111678,Donut,0.9324029088020324,Loc,0.0214986708015203,True,18.189552,12.086234
111703,Donut,0.9422572255134584,Loc,0.0170581378042697,True,18.10343,12.133329
111728,Donut,0.9422572255134584,Loc,0.0170581378042697,True,18.10343,12.133329
111950,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
111955,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
112174,Near-full,0.9590412378311156,Edge-Loc,0.0058101364411413,True,7.0941463,-7.452016
112364,Near-full,0.9590412378311156,Edge-Loc,0.0058101364411413,True,7.0941463,-7.452016
112650,Near-full,0.8972429633140564,Loc,0.023130839690566,False,7.162882,-7.51173
112896,none,0.9480863213539124,Center,0.0092429649084806,True,2.130368,15.158056
113267,Edge-Loc,0.9306747317314148,Loc,0.0246798135340213,True,0.55992115,7.696099
113695,Near-full,0.9590412378311156,Edge-Loc,0.0058101364411413,True,7.0941463,-7.452016
113821,none,0.9484026432037354,Scratch,0.0082666287198662,True,2.187558,15.877693
114271,Near-full,0.9590412378311156,Edge-Loc,0.0058101364411413,True,7.0941463,-7.452016
114330,Loc,0.8311151266098022,none,0.0726950019598007,False,4.744316,10.461374
114611,Near-full,0.9590412378311156,Edge-Loc,0.0058101364411413,True,7.0941463,-7.452016
114664,Edge-Loc,0.9241166710853576,none,0.0244242306798696,True,-0.9662314,7.5735383
114720,Loc,0.9449636936187744,none,0.0155257228761911,True,4.9219575,9.596058
114916,none,0.9519513845443726,Loc,0.0069017121568322,True,0.46115494,15.739945
115069,Edge-Loc,0.9070240259170532,Loc,0.0447291359305381,True,0.9002464,7.4754167
115519,Near-full,0.9587317109107972,Edge-Loc,0.0057079619728028,True,7.143377,-7.4948587
115915,none,0.948434829711914,Donut,0.0076668565161526,True,1.7354839,16.496546
116166,Near-full,0.7837041616439819,Scratch,0.0774828791618347,False,7.551653,-8.020946
116199,Near-full,0.958085000514984,Edge-Loc,0.0059984764084219,True,7.001402,-7.350417
116250,Donut,0.9665949940681458,Center,0.0045449938625097,True,17.815252,8.92382
116251,Donut,0.9665206670761108,Center,0.0045520039275288,True,17.808681,8.920167
116253,Donut,0.9664710164070128,Near-full,0.0045911371707916,True,17.739275,8.851759
116257,Donut,0.9669581055641174,Near-full,0.0045197722502052,True,17.755686,8.855757
116259,Donut,0.9672781825065612,Center,0.0044675264507532,True,17.769194,8.870601
116261,Donut,0.966338872909546,Center,0.0045677553862333,True,17.782408,8.871426
116262,Donut,0.9665693640708924,Center,0.0045676100999116,True,17.900328,8.824104
116265,Donut,0.9667675495147704,Near-full,0.0045235273428261,True,17.800407,8.905397
116266,Donut,0.9672356843948364,Near-full,0.0045076804235577,True,17.859938,8.9678955
116268,Donut,0.966647207736969,Near-full,0.0045429845340549,True,17.73934,8.85243
116270,Donut,0.9669348001480104,Center,0.004485220182687,True,17.713787,8.812951
116272,Donut,0.966539978981018,Near-full,0.0045293299481272,True,17.803204,8.880677
116273,Donut,0.9665883183479308,Near-full,0.0045406585559248,True,17.786121,8.870176
116274,Donut,0.9666542410850524,Center,0.0045831725001335,True,17.780014,8.889321
116352,Edge-Loc,0.7826895713806152,Loc,0.1114106997847557,False,0.49140853,8.573001
116431,Loc,0.867404043674469,Edge-Loc,0.079381413757801,False,3.2147784,8.48033
116455,Loc,0.8589375019073486,Edge-Loc,0.0880190953612327,False,3.3718798,8.424921
116529,Random,0.969717800617218,Edge-Loc,0.005534176249057,True,15.08513,-1.3307841
116585,Loc,0.9476370215415956,none,0.0111065246164798,True,4.9517984,9.347889
116665,none,0.8851301074028015,Loc,0.0790765658020973,False,1.5153081,15.048897
116841,Loc,0.9635976552963256,none,0.0077289133332669,True,4.6691546,9.316025
117108,none,0.8199849724769592,Scratch,0.1089063808321952,False,1.140735,15.08726
117210,Near-full,0.958248257637024,Edge-Loc,0.0059231505729258,True,7.024842,-7.3655353
117228,Edge-Loc,0.9038522243499756,Center,0.0243291091173887,True,0.6172913,7.53992
117247,Edge-Loc,0.7889984846115112,none,0.0953279435634613,False,-0.1789108,9.019546
117398,Edge-Loc,0.931603729724884,none,0.0287954937666654,True,0.053407438,8.330781
117445,Edge-Loc,0.8280974626541138,none,0.1391983330249786,False,0.12086744,8.85468
117691,Edge-Loc,0.9599834680557252,Random,0.0061352946795523,True,-0.1617702,6.7402773
117739,Loc,0.9354206323623656,none,0.0226040314882993,True,4.630175,9.692094
117852,Loc,0.9511535167694092,Edge-Loc,0.0191550999879837,True,3.723621,8.460296
117902,Edge-Loc,0.9350162744522096,none,0.0356958135962486,True,0.09240951,8.282224
118010,Center,0.8261638283729553,none,0.1156967505812645,False,8.70163,17.860146
118022,Loc,0.8796402215957642,Edge-Loc,0.0853920802474021,False,3.3175125,8.395573
118087,Edge-Loc,0.8605064153671265,none,0.0749323964118957,False,-0.03965863,8.744831
118129,Center,0.962595283985138,none,0.01049648784101,True,9.450665,17.830324
118162,Edge-Loc,0.8741344213485718,none,0.0843040123581886,False,-0.24090688,8.736248
118177,Scratch,0.8733949065208435,Near-full,0.0314275883138179,False,-8.225128,14.965567
118253,Edge-Loc,0.7637419104576111,none,0.1667796969413757,False,-0.027944498,8.597924
118254,none,0.9449688196182252,Edge-Loc,0.0184122677892446,True,1.0532771,14.13678
118351,Near-full,0.958248257637024,Edge-Loc,0.0059231505729258,True,7.024842,-7.3655353
118400,Edge-Loc,0.8836863040924072,none,0.0890423506498336,False,-0.18692909,8.584766
118488,Loc,0.935349464416504,Random,0.0168118942528963,True,4.0920997,8.812085
118580,Center,0.8653630614280701,none,0.1055211126804351,False,8.799494,17.56555
118650,Loc,0.9421218037605286,Edge-Loc,0.0169637408107519,True,3.8565543,8.566888
118714,none,0.9572932720184326,Scratch,0.0075336946174502,True,1.3810337,16.182234
118951,Loc,0.9222537279129028,Edge-Loc,0.0436209924519062,True,3.5943534,8.189383
118980,Loc,0.9549262523651124,Random,0.0074423579499125,True,4.4953275,9.453167
119155,Edge-Loc,0.8324335813522339,none,0.134022518992424,False,-0.37659964,8.67537
119192,none,0.8879781365394592,Edge-Loc,0.0815273150801658,False,0.7172557,13.262418
119528,Edge-Loc,0.928103506565094,none,0.0343416556715965,True,-0.54841864,8.122738
119554,Near-full,0.8571075797080994,Scratch,0.0337581560015678,False,7.623933,-7.8559036
119855,Random,0.875178337097168,none,0.0583158880472183,False,16.788776,-1.2931356
119858,Random,0.7525748014450073,none,0.1437952071428299,False,16.937769,-1.3146807
119951,Random,0.8512417674064636,none,0.0958935618400573,False,16.933886,-1.381477
119957,Random,0.9073671102523804,none,0.0440431609749794,True,16.846245,-1.2667081
120002,Center,0.7711485624313354,Scratch,0.100075252354145,False,9.410396,17.561705
120038,none,0.9455816149711608,Loc,0.0113780777901411,True,1.1352824,15.650696
120174,none,0.9486566185951232,Scratch,0.0090710213407874,True,1.2452668,16.04654
120256,Near-full,0.958489716053009,Edge-Loc,0.0059118368662893,True,7.044899,-7.392291
120301,Loc,0.9415500164031982,Edge-Loc,0.0141024012118577,True,4.060961,8.780485
120493,Loc,0.8031787276268005,none,0.1452697813510894,False,4.6768646,10.374975
120572,Near-full,0.957111656665802,Edge-Loc,0.0062159150838851,True,7.063556,-7.409143
120601,Near-full,0.957111656665802,Edge-Loc,0.0062159150838851,True,7.063556,-7.409143
120784,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
120824,none,0.9491968750953674,Scratch,0.0082601346075534,True,1.7772111,16.729801
121129,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
121207,none,0.8803272843360901,Edge-Loc,0.0743627026677131,False,0.7575086,13.441924
121325,none,0.949616551399231,Scratch,0.0089464196935296,True,1.6075929,16.666264
121519,none,0.9480739831924438,Scratch,0.0088357022032141,True,1.7062033,16.573599
121555,none,0.9629085659980774,Loc,0.0055546024814248,True,1.980211,16.13679
121582,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
121696,none,0.8379208445549011,Scratch,0.0675986781716346,False,0.57805765,13.273719
121718,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
121895,Edge-Loc,0.9352532625198364,Loc,0.0261052101850509,True,0.9875045,7.4091835
122080,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
122178,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
122369,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
122629,Loc,0.91702800989151,none,0.0259909387677907,True,3.6802611,8.747018
122667,Loc,0.848545491695404,none,0.039891343563795,False,4.7088137,9.611669
122681,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True,7.135491,-7.469842
122944,Center,0.9614251255989076,none,0.0099989213049411,True,9.423404,17.942415
123182,Edge-Loc,0.9554911255836488,none,0.0226657558232545,True,-0.51277685,8.278003
123206,none,0.9474077820777892,Scratch,0.0092408517375588,True,1.6805413,16.555573
123364,Scratch,0.8226608037948608,none,0.0910431817173957,False,-7.1417894,14.886658
123404,Edge-Loc,0.9554363489151,none,0.0113429706543684,True,0.2926527,7.5849247
123427,Center,0.878680408000946,none,0.0660694241523742,False,9.126653,17.42255
123429,Loc,0.83319491147995,none,0.0987468957901001,False,4.655449,10.303674
124190,Scratch,0.9316979050636292,none,0.0315398536622524,True,-7.374777,15.028034
124353,Scratch,0.7840049266815186,none,0.1656859666109085,False,-7.051246,15.059201
124487,Edge-Ring,0.9412896633148192,none,0.0123986629769206,True,-2.7075846,-1.5754925
124633,Center,0.7804873585700989,Loc,0.113826222717762,False,9.170672,18.025232
124670,Random,0.9611191153526306,Edge-Ring,0.007681765127927,True,15.065359,-2.7211692
124715,Random,0.961517572402954,Center,0.0071709156036376,True,16.868876,-1.3878111
124733,Random,0.9588404297828674,Center,0.0151212820783257,True,16.607801,-1.3661915
124742,Random,0.9625068306922911,none,0.005323682911694,True,16.492483,-2.1926463
124804,Random,0.922582507133484,Scratch,0.0217096246778965,True,15.923637,-1.4426392
124818,Random,0.8982573747634888,none,0.0608055964112281,False,16.667576,-1.1906606
124820,Edge-Loc,0.963013768196106,Edge-Ring,0.0071889888495206,True,-0.4280226,6.961944
124996,Loc,0.9262832403182985,none,0.0246401950716972,True,4.3762946,9.591802
125225,Edge-Ring,0.7681682705879211,none,0.1140080168843269,False,-2.3827412,4.5971804
125247,Edge-Ring,0.9025558829307556,Edge-Loc,0.0441363155841827,True,-2.4968598,4.697121
125260,Edge-Ring,0.9492316842079164,Edge-Loc,0.0108223389834165,True,-2.7673018,-1.6430774
125272,Edge-Ring,0.8195537328720093,none,0.0769064873456955,False,-2.4343743,4.488481
125311,none,0.9564706087112428,Scratch,0.0065660132095217,True,1.2571217,15.656676
125358,none,0.9543058276176452,Near-full,0.0067900097928941,True,1.1512738,16.082731
125658,Random,0.9331426620483398,none,0.0218730643391609,True,16.76341,-1.222296
125809,Edge-Ring,0.8669900298118591,Edge-Loc,0.0358394384384155,False,-2.8160548,-1.7195939
125819,Edge-Ring,0.9275150299072266,Edge-Loc,0.0239435825496912,True,-2.6939197,-1.3537525
125852,Edge-Ring,0.9399880766868592,Edge-Loc,0.0106878625229001,True,-2.7702148,-1.6297227
125870,Edge-Ring,0.9418774247169496,none,0.0132625196129083,True,-2.552148,-1.8660649
