umap_1,umap_2,split_label,score,raw_index,true_label,pseudo_label,pseudo_label_confidence,second_choice_label,second_choice_confidence,accepted_for_pseudo_label
8.411761,16.577993,labeled_normal,,647341,none,,,,,
11.531696,13.161636,labeled_normal,,693675,none,,,,,
12.109191,10.27367,labeled_normal,,757905,none,,,,,
8.306259,13.333765,labeled_normal,,658350,none,,,,,
11.043359,14.821978,labeled_normal,,660349,none,,,,,
8.527468,14.834967,labeled_normal,,713659,none,,,,,
10.443901,14.348069,labeled_normal,,706640,none,,,,,
12.94153,9.783326,labeled_normal,,659620,none,,,,,
6.726386,16.048508,labeled_normal,,658106,none,,,,,
7.1364923,1.3083634,labeled_normal,,704690,none,,,,,
15.469914,9.018437,labeled_normal,,673824,none,,,,,
12.129983,12.456245,labeled_normal,,242084,none,,,,,
14.263459,9.416414,labeled_normal,,790171,none,,,,,
8.029468,15.623452,labeled_normal,,734124,none,,,,,
12.896952,10.7551365,labeled_normal,,693791,none,,,,,
12.577703,12.345369,labeled_normal,,759696,none,,,,,
10.435346,16.243534,labeled_normal,,676374,none,,,,,
8.119177,16.654224,labeled_normal,,642547,none,,,,,
10.250305,16.257658,labeled_normal,,799536,none,,,,,
10.837645,15.559267,labeled_normal,,726490,none,,,,,
12.176747,11.425822,labeled_normal,,773238,none,,,,,
12.149007,12.570205,labeled_normal,,247586,none,,,,,
7.3641806,16.074091,labeled_normal,,700795,none,,,,,
10.915572,12.037476,labeled_normal,,684149,none,,,,,
12.984034,12.796848,labeled_normal,,715225,none,,,,,
10.81387,11.157767,labeled_normal,,765173,none,,,,,
9.3468275,16.15177,labeled_normal,,723801,none,,,,,
13.487881,-4.2307687,labeled_normal,,772368,none,,,,,
8.985602,12.381568,labeled_normal,,806888,none,,,,,
10.160415,9.831637,labeled_normal,,757028,none,,,,,
11.451611,7.552843,labeled_normal,,772172,none,,,,,
6.986286,17.211092,labeled_normal,,730187,none,,,,,
8.952648,13.2987385,labeled_normal,,708030,none,,,,,
8.4038725,15.972207,labeled_normal,,724086,none,,,,,
8.046585,17.268385,labeled_normal,,734048,none,,,,,
9.083819,16.983755,labeled_normal,,676610,none,,,,,
13.344777,8.836473,labeled_normal,,685898,none,,,,,
10.165818,16.185583,labeled_normal,,810807,none,,,,,
12.871967,10.266811,labeled_normal,,683872,none,,,,,
12.016777,12.677685,labeled_normal,,689507,none,,,,,
13.1001,9.713802,labeled_normal,,744716,none,,,,,
10.619284,7.3362365,labeled_normal,,645982,none,,,,,
12.990249,8.888973,labeled_normal,,729706,none,,,,,
13.33668,9.145707,labeled_normal,,774860,none,,,,,
9.593721,16.390789,labeled_normal,,752347,none,,,,,
10.892654,15.167739,labeled_normal,,704186,none,,,,,
8.162507,14.137724,labeled_normal,,732358,none,,,,,
7.7881823,16.59754,labeled_normal,,677913,none,,,,,
11.241476,10.473553,labeled_normal,,738394,none,,,,,
11.198079,8.610913,labeled_normal,,746750,none,,,,,
13.108782,0.8975716,labeled_normal,,719197,none,,,,,
12.520615,12.36688,labeled_normal,,758166,none,,,,,
8.445223,15.067773,labeled_normal,,646974,none,,,,,
13.153674,1.4249078,labeled_normal,,706486,none,,,,,
10.494304,10.594935,labeled_normal,,807230,none,,,,,
9.110756,16.842474,labeled_normal,,797289,none,,,,,
11.265416,7.1153283,labeled_normal,,774614,none,,,,,
13.5640955,12.66071,labeled_normal,,738179,none,,,,,
11.05331,10.263114,labeled_normal,,806694,none,,,,,
12.641238,13.614159,labeled_normal,,687242,none,,,,,
10.933132,11.771189,labeled_normal,,769860,none,,,,,
12.655331,12.656985,labeled_normal,,716743,none,,,,,
8.149343,16.448639,labeled_normal,,703800,none,,,,,
10.520607,9.49629,labeled_normal,,759311,none,,,,,
8.900087,12.541356,labeled_normal,,703946,none,,,,,
6.7771893,16.367777,labeled_normal,,720597,none,,,,,
8.007242,14.773216,labeled_normal,,733306,none,,,,,
7.103332,17.353777,labeled_normal,,736018,none,,,,,
11.519729,6.4540534,labeled_normal,,760719,none,,,,,
9.538408,14.799701,labeled_normal,,798152,none,,,,,
12.252157,11.770838,labeled_normal,,771908,none,,,,,
8.183052,15.118728,labeled_normal,,703356,none,,,,,
10.378184,16.222683,labeled_normal,,752885,none,,,,,
12.056858,10.333686,labeled_normal,,784274,none,,,,,
9.816294,16.02079,labeled_normal,,654228,none,,,,,
9.139368,14.6782255,labeled_normal,,724488,none,,,,,
11.575907,6.1351953,labeled_normal,,775011,none,,,,,
11.438445,6.920753,labeled_normal,,740313,none,,,,,
8.738368,15.535032,labeled_normal,,4904,none,,,,,
10.222239,16.408693,labeled_normal,,676926,none,,,,,
7.7491293,17.177938,labeled_normal,,721170,none,,,,,
10.468704,16.102654,labeled_normal,,752002,none,,,,,
14.464683,10.459718,labeled_normal,,744875,none,,,,,
8.734348,12.783572,labeled_normal,,680319,none,,,,,
9.868871,16.283556,labeled_normal,,796908,none,,,,,
8.2471,14.0806875,labeled_normal,,4822,none,,,,,
6.123093,5.8157554,labeled_normal,,7195,none,,,,,
7.5128045,15.719651,labeled_normal,,658368,none,,,,,
10.794778,10.735148,labeled_normal,,245711,none,,,,,
8.529447,14.518065,labeled_normal,,737168,none,,,,,
8.637903,12.818805,labeled_normal,,679334,none,,,,,
11.923901,9.318425,labeled_normal,,657875,none,,,,,
13.79133,11.815702,labeled_normal,,718359,none,,,,,
9.208084,16.092688,labeled_normal,,677947,none,,,,,
10.620652,11.042817,labeled_normal,,782301,none,,,,,
8.595782,12.844097,labeled_normal,,683832,none,,,,,
10.264525,12.1235285,labeled_normal,,786019,none,,,,,
6.6841187,17.35407,labeled_normal,,649587,none,,,,,
13.083399,-3.6679032,labeled_normal,,735875,none,,,,,
7.8312635,15.251636,labeled_normal,,699523,none,,,,,
7.7114224,15.21564,labeled_normal,,696428,none,,,,,
7.1908026,16.316225,labeled_normal,,735684,none,,,,,
13.076405,9.443756,labeled_normal,,654690,none,,,,,
12.762088,12.369613,labeled_normal,,716681,none,,,,,
10.939342,10.511883,labeled_normal,,757644,none,,,,,
8.818987,12.774392,labeled_normal,,703923,none,,,,,
9.33829,16.63387,labeled_normal,,803212,none,,,,,
9.542553,14.293753,labeled_normal,,798650,none,,,,,
8.151843,16.711609,labeled_normal,,702502,none,,,,,
11.498793,12.129871,labeled_normal,,769391,none,,,,,
9.46667,15.901275,labeled_normal,,5180,none,,,,,
10.602356,8.25886,labeled_normal,,692674,none,,,,,
7.796335,17.46703,labeled_normal,,654166,none,,,,,
13.941179,12.374296,labeled_normal,,744962,none,,,,,
13.312992,-4.0508547,labeled_normal,,696418,none,,,,,
10.123504,16.120823,labeled_normal,,799301,none,,,,,
10.928096,8.994417,labeled_normal,,805324,none,,,,,
8.879992,15.996669,labeled_normal,,703609,none,,,,,
9.882972,15.573637,labeled_normal,,724942,none,,,,,
10.506913,10.723158,labeled_normal,,762015,none,,,,,
11.583632,13.117568,labeled_normal,,685123,none,,,,,
12.022415,12.858629,labeled_normal,,787486,none,,,,,
8.186964,16.973623,labeled_normal,,4922,none,,,,,
8.610541,12.845831,labeled_normal,,788096,none,,,,,
9.987681,16.26815,labeled_normal,,798105,none,,,,,
9.964443,10.405725,labeled_normal,,785636,none,,,,,
9.807777,15.290406,labeled_normal,,647671,none,,,,,
8.384196,9.400272,labeled_normal,,782082,none,,,,,
12.342355,13.347132,labeled_normal,,782818,none,,,,,
11.265791,11.323234,labeled_normal,,806476,none,,,,,
6.590233,5.7907653,labeled_normal,,797702,none,,,,,
9.6729765,15.982771,labeled_normal,,792382,none,,,,,
13.08926,1.131398,labeled_normal,,726293,none,,,,,
13.781857,9.913993,labeled_normal,,687401,none,,,,,
8.127758,14.932582,labeled_normal,,735021,none,,,,,
9.514851,14.659715,labeled_normal,,801350,none,,,,,
11.948715,12.983293,labeled_normal,,686451,none,,,,,
10.563184,10.627771,labeled_normal,,720342,none,,,,,
8.748327,15.673255,labeled_normal,,749992,none,,,,,
9.939658,15.596976,labeled_normal,,793606,none,,,,,
9.695038,15.201788,labeled_normal,,800637,none,,,,,
13.607579,11.673879,labeled_normal,,773237,none,,,,,
9.74252,12.091288,labeled_normal,,784668,none,,,,,
9.967506,15.85911,labeled_normal,,792248,none,,,,,
11.526609,7.070121,labeled_normal,,774079,none,,,,,
7.1532416,16.66356,labeled_normal,,704497,none,,,,,
10.558572,8.006082,labeled_normal,,740246,none,,,,,
12.229782,11.802501,labeled_normal,,738574,none,,,,,
8.452072,15.9926815,labeled_normal,,703896,none,,,,,
9.007564,15.797323,labeled_normal,,709174,none,,,,,
1.9557128,4.2572513,labeled_normal,,253398,none,,,,,
7.8921633,14.412336,labeled_normal,,712726,none,,,,,
9.497487,16.286684,labeled_normal,,749521,none,,,,,
9.410558,16.613214,labeled_normal,,754359,none,,,,,
14.802539,9.500731,labeled_normal,,641473,none,,,,,
9.752803,13.520134,labeled_normal,,796766,none,,,,,
11.223838,12.18853,labeled_normal,,780367,none,,,,,
8.678355,13.435859,labeled_normal,,683116,none,,,,,
7.985868,16.583584,labeled_normal,,747228,none,,,,,
9.791888,16.756538,labeled_normal,,799951,none,,,,,
12.980294,12.72878,labeled_normal,,779682,none,,,,,
14.619791,10.053886,labeled_normal,,786955,none,,,,,
13.432692,10.377443,labeled_normal,,688801,none,,,,,
11.319165,11.843572,labeled_normal,,781084,none,,,,,
10.047531,12.369823,labeled_normal,,786435,none,,,,,
6.6152506,16.269312,labeled_normal,,682632,none,,,,,
11.922925,12.561447,labeled_normal,,783617,none,,,,,
13.636735,10.228476,labeled_normal,,684843,none,,,,,
8.065968,16.548223,labeled_normal,,731870,none,,,,,
14.400372,10.455733,labeled_normal,,810262,none,,,,,
9.020802,13.877529,labeled_normal,,710462,none,,,,,
8.762706,16.211662,labeled_normal,,721314,none,,,,,
13.289777,9.160885,labeled_normal,,790303,none,,,,,
14.460603,10.483824,labeled_normal,,809632,none,,,,,
12.940092,12.569782,labeled_normal,,759648,none,,,,,
13.579936,9.318349,labeled_normal,,712861,none,,,,,
9.659872,13.644796,labeled_normal,,801891,none,,,,,
11.272655,15.169229,labeled_normal,,655163,none,,,,,
10.65128,15.664784,labeled_normal,,640940,none,,,,,
11.9665365,8.589809,labeled_normal,,797262,none,,,,,
10.007489,16.325144,labeled_normal,,799356,none,,,,,
9.131124,14.464615,labeled_normal,,650579,none,,,,,
11.98506,10.253497,labeled_normal,,724962,none,,,,,
13.844079,9.555908,labeled_normal,,783901,none,,,,,
7.9185066,15.222932,labeled_normal,,747281,none,,,,,
13.250817,11.954629,labeled_normal,,767364,none,,,,,
13.059925,12.669346,labeled_normal,,740325,none,,,,,
11.957413,12.044057,labeled_normal,,740402,none,,,,,
8.195984,15.834287,labeled_normal,,707075,none,,,,,
9.629088,13.571099,labeled_normal,,796594,none,,,,,
9.009723,13.254443,labeled_normal,,678594,none,,,,,
7.7040353,17.023663,labeled_normal,,6623,none,,,,,
8.279725,16.553709,labeled_normal,,646871,none,,,,,
8.933674,12.068523,labeled_normal,,649591,none,,,,,
7.4462633,1.0957905,labeled_normal,,2916,none,,,,,
8.920882,14.930804,labeled_normal,,4444,none,,,,,
9.599686,16.356636,labeled_normal,,753745,none,,,,,
6.6508946,16.62011,labeled_normal,,657133,none,,,,,
12.94397,12.591381,labeled_normal,,774676,none,,,,,
6.9573865,16.716438,labeled_normal,,722428,none,,,,,
7.6531415,14.583671,labeled_normal,,652197,none,,,,,
11.410427,12.930796,labeled_normal,,774429,none,,,,,
13.813383,9.588395,labeled_normal,,683878,none,,,,,
13.147332,8.982824,labeled_normal,,707263,none,,,,,
9.068702,16.569313,labeled_normal,,754703,none,,,,,
7.4719205,17.184288,labeled_normal,,697690,none,,,,,
8.520483,15.609277,labeled_normal,,713741,none,,,,,
10.790822,14.415485,labeled_normal,,607,none,,,,,
6.801005,16.637056,labeled_normal,,713913,none,,,,,
6.5280485,16.405657,labeled_normal,,787417,none,,,,,
15.123257,7.5980988,labeled_normal,,695671,none,,,,,
12.686681,13.425062,labeled_normal,,783330,none,,,,,
7.8789706,16.660954,labeled_normal,,699080,none,,,,,
12.83123,13.264809,labeled_normal,,789878,none,,,,,
11.564697,12.396464,labeled_normal,,768949,none,,,,,
10.015147,16.469563,labeled_normal,,801491,none,,,,,
6.9965634,1.5963324,labeled_normal,,756711,none,,,,,
8.337598,16.755934,labeled_normal,,730493,none,,,,,
10.212642,16.210968,labeled_normal,,4997,none,,,,,
8.594475,15.632809,labeled_normal,,714050,none,,,,,
11.814133,12.573154,labeled_normal,,806401,none,,,,,
11.437325,12.222492,labeled_normal,,768821,none,,,,,
11.194641,12.966479,labeled_normal,,780029,none,,,,,
12.282446,12.976918,labeled_normal,,690358,none,,,,,
7.496317,16.88016,labeled_normal,,645584,none,,,,,
9.774421,16.697317,labeled_normal,,801503,none,,,,,
6.942313,17.293705,labeled_normal,,736633,none,,,,,
10.756054,15.77098,labeled_normal,,676732,none,,,,,
12.903235,11.489846,labeled_normal,,719497,none,,,,,
9.611582,15.770983,labeled_normal,,754495,none,,,,,
7.9636507,17.156334,labeled_normal,,707688,none,,,,,
8.999081,14.438002,labeled_normal,,698483,none,,,,,
12.879507,13.533533,labeled_normal,,778663,none,,,,,
8.970781,16.602663,labeled_normal,,802779,none,,,,,
6.2421284,16.98614,labeled_normal,,681363,none,,,,,
7.145479,1.7804765,labeled_normal,,811162,none,,,,,
6.2512364,17.161455,labeled_normal,,652837,none,,,,,
6.3324676,16.198904,labeled_normal,,786773,none,,,,,
10.873626,11.693929,labeled_normal,,769166,none,,,,,
7.385481,15.417365,labeled_normal,,757525,none,,,,,
7.827075,14.070228,labeled_normal,,649473,none,,,,,
11.443899,8.0803795,labeled_normal,,756622,none,,,,,
9.314239,15.109649,labeled_normal,,756127,none,,,,,
11.465589,8.994002,labeled_normal,,252447,none,,,,,
12.933595,12.041359,labeled_normal,,790695,none,,,,,
13.264538,8.946743,labeled_normal,,679496,none,,,,,
8.637356,15.438635,labeled_normal,,752110,none,,,,,
14.031048,11.476933,labeled_normal,,788191,none,,,,,
10.352579,8.029895,labeled_normal,,703051,none,,,,,
10.954924,11.860959,labeled_normal,,778499,none,,,,,
12.901094,13.156264,labeled_normal,,760682,none,,,,,
13.879055,12.66596,labeled_normal,,789287,none,,,,,
12.882748,12.568149,labeled_normal,,738623,none,,,,,
9.2088995,16.377153,labeled_normal,,755145,none,,,,,
6.695632,16.412586,labeled_normal,,659901,none,,,,,
8.52226,16.905508,labeled_normal,,701238,none,,,,,
9.727365,13.290733,labeled_normal,,795042,none,,,,,
13.903378,12.771543,labeled_normal,,769934,none,,,,,
10.297586,10.085122,labeled_normal,,787493,none,,,,,
12.129722,13.151437,labeled_normal,,778338,none,,,,,
7.1527767,17.41056,labeled_normal,,651871,none,,,,,
7.2305865,1.4083389,labeled_normal,,768293,none,,,,,
6.4913764,17.345535,labeled_normal,,679841,none,,,,,
7.9300456,16.77913,labeled_normal,,749176,none,,,,,
9.279879,16.19475,labeled_normal,,699580,none,,,,,
11.773824,7.995583,labeled_normal,,762538,none,,,,,
10.69875,15.498906,labeled_normal,,4789,none,,,,,
11.159323,12.632448,labeled_normal,,809697,none,,,,,
12.419737,8.992709,labeled_normal,,659520,none,,,,,
10.635481,16.108482,labeled_normal,,796537,none,,,,,
12.594032,12.9985285,labeled_normal,,762251,none,,,,,
12.314319,12.979953,labeled_normal,,688189,none,,,,,
6.9070125,16.613672,labeled_normal,,648754,none,,,,,
7.1031857,17.304615,labeled_normal,,656116,none,,,,,
10.378215,7.604301,labeled_normal,,797044,none,,,,,
9.982604,11.948003,labeled_normal,,691888,none,,,,,
9.640152,14.15304,labeled_normal,,798809,none,,,,,
6.823529,16.527477,labeled_normal,,707112,none,,,,,
10.47507,16.216349,labeled_normal,,796703,none,,,,,
7.322456,17.30974,labeled_normal,,735810,none,,,,,
10.778494,15.805964,labeled_normal,,800277,none,,,,,
13.143623,-3.911644,labeled_normal,,645891,none,,,,,
13.054749,11.966252,labeled_normal,,790458,none,,,,,
13.688126,12.036844,labeled_normal,,715818,none,,,,,
11.764809,12.953158,labeled_normal,,693660,none,,,,,
11.390745,12.836435,labeled_normal,,784012,none,,,,,
7.27255,15.570261,labeled_normal,,711957,none,,,,,
8.490135,14.6112585,labeled_normal,,647720,none,,,,,
13.341849,9.339399,labeled_normal,,744670,none,,,,,
9.228399,15.089431,labeled_normal,,711918,none,,,,,
6.731535,16.23124,labeled_normal,,734793,none,,,,,
14.877831,9.689365,labeled_normal,,805621,none,,,,,
10.120973,15.564931,labeled_normal,,655857,none,,,,,
12.78568,11.506554,labeled_normal,,717081,none,,,,,
6.690182,16.965258,labeled_normal,,787478,none,,,,,
12.605363,12.184383,labeled_normal,,781391,none,,,,,
11.46844,12.9527025,labeled_normal,,776464,none,,,,,
11.108732,6.710868,labeled_normal,,757916,none,,,,,
8.004643,15.826401,labeled_normal,,736349,none,,,,,
9.186007,15.349989,labeled_normal,,649711,none,,,,,
13.176623,9.640044,labeled_normal,,729708,none,,,,,
10.23019,8.395439,labeled_normal,,682416,none,,,,,
8.999579,16.34668,labeled_normal,,733889,none,,,,,
13.181254,11.859738,labeled_normal,,791443,none,,,,,
12.792673,7.6169996,labeled_normal,,249223,none,,,,,
13.977194,12.002824,labeled_normal,,806804,none,,,,,
10.34492,10.127736,labeled_normal,,688869,none,,,,,
10.134495,10.052853,labeled_normal,,787494,none,,,,,
6.501757,5.613021,labeled_normal,,732388,none,,,,,
14.697017,10.875367,labeled_normal,,245624,none,,,,,
11.870559,10.150341,labeled_normal,,649086,none,,,,,
13.049252,12.716484,labeled_normal,,765223,none,,,,,
13.292191,13.239896,labeled_normal,,788479,none,,,,,
10.357642,9.592055,labeled_normal,,242671,none,,,,,
11.297097,10.697259,labeled_normal,,772685,none,,,,,
12.342076,13.464934,labeled_normal,,687748,none,,,,,
8.110534,15.197061,labeled_normal,,726422,none,,,,,
8.297358,15.506964,labeled_normal,,654506,none,,,,,
9.241117,13.927209,labeled_normal,,733507,none,,,,,
12.378828,13.212019,labeled_normal,,244570,none,,,,,
8.950304,14.632306,labeled_normal,,721381,none,,,,,
13.342646,9.336415,labeled_normal,,769480,none,,,,,
8.042254,16.856878,labeled_normal,,696206,none,,,,,
8.753218,12.624025,labeled_normal,,788126,none,,,,,
12.471962,9.883753,labeled_normal,,679781,none,,,,,
7.247765,15.025722,labeled_normal,,786528,none,,,,,
7.8706264,16.925705,labeled_normal,,721806,none,,,,,
6.963998,15.604379,labeled_normal,,732774,none,,,,,
13.88907,10.189043,labeled_normal,,738050,none,,,,,
11.462276,7.458272,labeled_normal,,704456,none,,,,,
14.197043,11.449142,labeled_normal,,7473,none,,,,,
7.8968263,16.376663,labeled_normal,,253201,none,,,,,
9.722421,13.358757,labeled_normal,,796248,none,,,,,
10.742495,14.762711,labeled_normal,,3669,none,,,,,
12.995406,8.831773,labeled_normal,,679620,none,,,,,
11.34244,12.717887,labeled_normal,,776481,none,,,,,
9.3987255,16.887875,labeled_normal,,792777,none,,,,,
13.424267,0.8382417,labeled_normal,,642906,none,,,,,
7.854205,14.918798,labeled_normal,,650291,none,,,,,
11.5911455,8.158076,labeled_normal,,654906,none,,,,,
8.292086,14.979535,labeled_normal,,655314,none,,,,,
8.974567,13.910944,labeled_normal,,651796,none,,,,,
9.309173,16.7717,labeled_normal,,751873,none,,,,,
6.4059834,16.11344,labeled_normal,,777129,none,,,,,
7.364307,1.1244717,labeled_normal,,767905,none,,,,,
9.545876,16.527052,labeled_normal,,756073,none,,,,,
8.934623,14.742766,labeled_normal,,1844,none,,,,,
10.678039,12.550786,labeled_normal,,686069,none,,,,,
8.975566,12.0457735,labeled_normal,,726310,none,,,,,
13.803053,12.732915,labeled_normal,,788917,none,,,,,
9.416284,13.115202,labeled_normal,,724051,none,,,,,
8.426578,16.58896,labeled_normal,,735654,none,,,,,
11.92632,13.040276,labeled_normal,,774657,none,,,,,
10.074193,16.220875,labeled_normal,,803141,none,,,,,
12.180398,7.994662,labeled_normal,,743176,none,,,,,
10.769724,7.5964746,labeled_normal,,651972,none,,,,,
6.3826795,17.227869,labeled_normal,,658893,none,,,,,
8.77362,13.604567,labeled_normal,,705307,none,,,,,
11.984387,9.256131,labeled_normal,,651035,none,,,,,
7.1343822,1.7230457,labeled_normal,,766026,none,,,,,
12.882544,12.539665,labeled_normal,,783794,none,,,,,
8.160391,14.644873,labeled_normal,,695982,none,,,,,
8.422209,15.727953,labeled_normal,,249294,none,,,,,
12.330756,12.811589,labeled_normal,,769858,none,,,,,
9.743734,15.035863,labeled_normal,,799570,none,,,,,
7.3424735,16.668217,labeled_normal,,704070,none,,,,,
10.665043,15.155312,labeled_normal,,810098,none,,,,,
12.136225,11.333177,labeled_normal,,765778,none,,,,,
9.4634905,15.940454,labeled_normal,,802858,none,,,,,
9.183766,14.133992,labeled_normal,,643088,none,,,,,
10.508052,16.467266,labeled_normal,,677242,none,,,,,
10.430817,7.8043065,labeled_normal,,713237,none,,,,,
8.711354,14.388203,labeled_normal,,755059,none,,,,,
10.107276,15.993054,labeled_normal,,801698,none,,,,,
9.470739,14.767487,labeled_normal,,755630,none,,,,,
13.816175,9.4467,labeled_normal,,720634,none,,,,,
11.385882,13.003857,labeled_normal,,779885,none,,,,,
11.613886,12.578962,labeled_normal,,768563,none,,,,,
9.058638,15.698698,labeled_normal,,711474,none,,,,,
8.721624,16.341785,labeled_normal,,724322,none,,,,,
14.57409,9.450102,labeled_normal,,722598,none,,,,,
13.292025,8.906465,labeled_normal,,804362,none,,,,,
10.656636,15.507843,labeled_normal,,701207,none,,,,,
10.058268,16.12678,labeled_normal,,675321,none,,,,,
12.950939,12.538068,labeled_normal,,728171,none,,,,,
14.397751,7.21824,labeled_normal,,249238,none,,,,,
12.526349,13.018841,labeled_normal,,779511,none,,,,,
12.219387,12.573653,labeled_normal,,689922,none,,,,,
11.124391,15.341203,labeled_normal,,680951,none,,,,,
13.861858,12.308198,labeled_normal,,744443,none,,,,,
7.4448733,14.361724,labeled_normal,,804043,none,,,,,
7.9199567,14.84988,labeled_normal,,737628,none,,,,,
7.4937167,16.58424,labeled_normal,,1146,none,,,,,
11.56992,12.581355,labeled_normal,,242110,none,,,,,
12.698038,11.539778,labeled_normal,,772725,none,,,,,
12.265865,11.958297,labeled_normal,,739082,none,,,,,
9.150966,12.374587,labeled_normal,,763632,none,,,,,
7.1587234,14.977476,labeled_normal,,653886,none,,,,,
7.7445526,16.520061,labeled_normal,,701032,none,,,,,
10.824607,14.93931,labeled_normal,,701501,none,,,,,
7.4185276,17.406988,labeled_normal,,705820,none,,,,,
10.957645,7.4267526,labeled_normal,,807064,none,,,,,
10.967589,14.867973,labeled_normal,,730347,none,,,,,
12.096667,12.632296,labeled_normal,,781754,none,,,,,
8.500575,16.951553,labeled_normal,,644426,none,,,,,
7.848024,17.264154,labeled_normal,,643167,none,,,,,
10.913569,15.369956,labeled_normal,,736199,none,,,,,
14.166686,10.948214,labeled_normal,,744711,none,,,,,
9.459036,13.085611,labeled_normal,,745346,none,,,,,
7.7200723,17.158157,labeled_normal,,5675,none,,,,,
11.248395,15.19487,labeled_normal,,655182,none,,,,,
8.708137,12.658409,labeled_normal,,244944,none,,,,,
14.57618,7.977244,labeled_normal,,791067,none,,,,,
7.555352,16.443892,labeled_normal,,705972,none,,,,,
8.382471,13.266548,labeled_normal,,681652,none,,,,,
12.728046,12.015916,labeled_normal,,780521,none,,,,,
7.9538293,16.442299,labeled_normal,,729692,none,,,,,
12.174206,11.8537655,labeled_normal,,739710,none,,,,,
7.789919,15.248747,labeled_normal,,706243,none,,,,,
12.55728,9.299533,labeled_normal,,805501,none,,,,,
9.9521055,15.989509,labeled_normal,,675058,none,,,,,
13.830215,9.632397,labeled_normal,,735024,none,,,,,
7.6320133,16.577332,labeled_normal,,707489,none,,,,,
6.2857127,16.256048,labeled_normal,,252985,none,,,,,
9.447966,16.03748,labeled_normal,,796331,none,,,,,
8.5729475,14.8218975,labeled_normal,,610,none,,,,,
10.908376,15.394276,labeled_normal,,731251,none,,,,,
11.439954,13.135653,labeled_normal,,693360,none,,,,,
8.126791,14.751846,labeled_normal,,751515,none,,,,,
13.968788,10.6624155,labeled_normal,,739958,none,,,,,
10.952103,10.657757,labeled_normal,,744506,none,,,,,
9.659356,16.404787,labeled_normal,,750086,none,,,,,
12.368945,12.556053,labeled_normal,,714517,none,,,,,
7.983227,16.29212,labeled_normal,,722149,none,,,,,
7.811961,16.971075,labeled_normal,,699360,none,,,,,
10.750431,9.19495,labeled_normal,,738811,none,,,,,
13.525152,11.862063,labeled_normal,,791205,none,,,,,
14.465164,7.223439,labeled_normal,,242527,none,,,,,
10.904687,10.15149,labeled_normal,,773174,none,,,,,
9.576864,11.926015,labeled_normal,,785686,none,,,,,
11.140813,12.358988,labeled_normal,,770545,none,,,,,
9.9078455,16.864836,labeled_normal,,675892,none,,,,,
13.127067,9.074874,labeled_normal,,247237,none,,,,,
8.878715,15.12836,labeled_normal,,710767,none,,,,,
13.907589,11.488146,labeled_normal,,777797,none,,,,,
8.799323,15.570526,labeled_normal,,709783,none,,,,,
9.593289,14.174245,labeled_normal,,794803,none,,,,,
8.67558,15.297819,labeled_normal,,724349,none,,,,,
8.172498,13.46167,labeled_normal,,729558,none,,,,,
12.645406,12.2411175,labeled_normal,,765221,none,,,,,
7.4146256,14.390708,labeled_normal,,785676,none,,,,,
10.593891,15.695253,labeled_normal,,753282,none,,,,,
8.431726,13.704273,labeled_normal,,701632,none,,,,,
11.534273,6.911977,labeled_normal,,639662,none,,,,,
13.097502,12.452715,labeled_normal,,251900,none,,,,,
11.22821,12.734935,labeled_normal,,686163,none,,,,,
10.945243,7.5376887,labeled_normal,,684395,none,,,,,
12.55289,12.512316,labeled_normal,,779285,none,,,,,
6.8483315,17.220257,labeled_normal,,763559,none,,,,,
9.806189,16.349989,labeled_normal,,749906,none,,,,,
6.804979,16.934366,labeled_normal,,654482,none,,,,,
7.1395693,17.019314,labeled_normal,,659053,none,,,,,
13.435639,12.054072,labeled_normal,,766183,none,,,,,
12.098476,12.5789995,labeled_normal,,759832,none,,,,,
13.119897,8.941902,labeled_normal,,641777,none,,,,,
11.265062,11.327985,labeled_normal,,719870,none,,,,,
7.972894,16.499693,labeled_normal,,747929,none,,,,,
9.18875,13.872146,labeled_normal,,641510,none,,,,,
13.622181,11.482151,labeled_normal,,744032,none,,,,,
13.315115,13.274869,labeled_normal,,806995,none,,,,,
7.6306453,17.176773,labeled_normal,,730886,none,,,,,
13.083821,9.940739,labeled_normal,,771277,none,,,,,
6.888888,16.359396,labeled_normal,,752247,none,,,,,
13.464992,12.0411215,labeled_normal,,806642,none,,,,,
8.478573,14.586287,labeled_normal,,755103,none,,,,,
13.937829,10.805274,labeled_normal,,788742,none,,,,,
9.213592,13.766405,labeled_normal,,746664,none,,,,,
10.378795,9.790694,labeled_normal,,759288,none,,,,,
6.749967,17.101902,labeled_normal,,695185,none,,,,,
6.7479587,17.188921,labeled_normal,,652603,none,,,,,
11.02521,8.400043,labeled_normal,,646168,none,,,,,
8.535741,16.279293,labeled_normal,,709996,none,,,,,
8.92556,15.400529,labeled_normal,,811070,none,,,,,
13.803806,11.354166,labeled_normal,,690412,none,,,,,
12.124972,9.411718,labeled_normal,,251666,none,,,,,
13.491576,9.474182,labeled_normal,,709403,none,,,,,
11.1895,12.249954,labeled_normal,,778356,none,,,,,
14.979604,11.48142,labeled_normal,,439627,none,,,,,
9.001371,15.165733,labeled_normal,,705568,none,,,,,
9.553179,14.094484,labeled_normal,,796740,none,,,,,
8.741308,14.813623,labeled_normal,,643437,none,,,,,
8.820631,16.86262,labeled_normal,,4461,none,,,,,
8.875604,13.459464,labeled_normal,,658616,none,,,,,
